mid,publish_time,user_name,user_link,content,source,location_url,location_name,image_urls,weibo_link,forward_num,comment_num,like_num
4783196359102779,2022-06-22 16:25,木辛瞳,https://weibo.com/7623834762?refer_flag=1001030103_,#阿里女员工案被告张某将上诉# 张某妻子这一年来一直在帮自己丈夫维权，我个人觉得她真的是太可怜了。自己老公犯事背叛自己，还要为了家庭利益忍辱负重，跟丈夫共进退。在山东，如果父母背了案底，那孩子会低人一头了。毕竟山东考编风气很浓烈，有些地方朋友还调侃没编说不能上正桌吃饭，如果考上公务员，都要去祖坟放鞭炮，总之父母有案底，基本就没有机会考公当兵。现在的情况就是张某妻子已经羁押一年了，现在审判一年半时间，如果张某认罪，那么很快就可以释放出来，我总感觉这个判决一年半的操作很无语，这事舆论影响太大了，法官也是左右为难。#微博新知博主# 收起d,新版微博 weibo.com,,,,https://weibo.com/7623834762/LyUjFCc31?refer_flag=1001030103_,4,3,7
4783195926826861,2022-06-22 16:23,环江网警巡查执法,https://weibo.com/3568542023?refer_flag=1001030103_,//@中国警方在线: 张国当庭提出上诉。#张国强制猥亵案一审宣判##阿里女员工案被告张某将上诉#,微博 weibo.com,,,https://wx1.sinaimg.cn/orj360/002xAdBtly1h3gsxj5yq7j60jf0d5q4o02.jpg,https://weibo.com/3568542023/LyUiYsDYF?refer_flag=1001030103_,0,0,0
4783195730480998,2022-06-22 16:23,该死的甲虫,https://weibo.com/7764930245?refer_flag=1001030103_,#阿里女员工案被告张某将上诉#异性喝酒前请打开专业的摄像机，至少六个机位 ​,iPhone客户端,,,,https://weibo.com/7764930245/LyUiF2182?refer_flag=1001030103_,0,0,0
4783194564461208,2022-06-22 16:18,女诬永不受伤的世界,https://weibo.com/7568020284?refer_flag=1001030103_,朱军有话说【我管的挺好的，但是，我被央视雪藏多年】，小仙女不管住诬告的心，光一方管住下半身有什么用。//@一都阿叔:管住下半身才能过好下半生//@牧键:守牢下半身，幸福下半生。#阿里女员工案被告张某将上诉#,iPhone客户端,,,https://wx2.sinaimg.cn/orj360/814cfe99gy1h3h0baxuinj20qo174wq0.jpg https://wx1.sinaimg.cn/orj360/814cfe99gy1h3h0bbe39lj20qo0xq7az.jpg,https://weibo.com/7568020284/LyUgMiIyY?refer_flag=1001030103_,0,0,0
4783193460573025,2022-06-22 16:14,战将妖哥,https://weibo.com/6681503244?refer_flag=1001030103_,【#张国妻子发声#：#阿里女员工案被告张某将上诉#】6月22日，山东济南槐荫区法院对被告人张国强制猥亵案一审宣判，以强制猥亵罪判处张国有期徒刑一年六个月。#张国无认罪和悔罪表现# 澎湃新闻从张国妻子和参与庭审人士处获悉，张国当庭提出上诉。L澎湃新闻的微博视频 ​​​,微博视频号,,,,https://weibo.com/6681503244/LyUf02p4l?refer_flag=1001030103_,0,0,3
4783192836147813,2022-06-22 16:11,胡立宛,https://weibo.com/5354113305?refer_flag=1001030103_,#阿里女员工案被告张某将上诉#不是老有人说“苍蝇不叮无缝的蛋”么 ​,iPhone客户端,,,,https://weibo.com/5354113305/LyUdZpNkh?refer_flag=1001030103_,0,0,2
4783192004888692,2022-06-22 16:08,一都阿叔,https://weibo.com/2264635847?refer_flag=1001030103_,管住下半身才能过好下半生//@牧键:守牢下半身，幸福下半生。#阿里女员工案被告张某将上诉#,民间评论员HarmonyOS设备,,,https://wx2.sinaimg.cn/orj360/814cfe99gy1h3h0baxuinj20qo174wq0.jpg https://wx1.sinaimg.cn/orj360/814cfe99gy1h3h0bbe39lj20qo0xq7az.jpg,https://weibo.com/2264635847/LyUcEkvLS?refer_flag=1001030103_,1,0,0
4783190600845726,2022-06-22 16:02,赵宏民,https://weibo.com/1329201253?refer_flag=1001030103_,#阿里女员工案被告张某将上诉#事情的走向越来越复杂了，张国被判1年半，原阿里女员工周女士得知以后表示，刚从新闻上看到判决结果，“不知道怎么形容自己现在的感受，这封判决书，我等了太久太久……很委屈，很难过，但没有人与我共情”。张国妻子纪女士表示不服该判决，将上诉。事情从原来的很清晰，网友也都知道该支持谁，如今基本看不太懂了，让一切交给时间吧。 收起d,,,,https://wx1.sinaimg.cn/thumb150/4f3a0065ly1h3h2uliu27j20u0140jyk.jpg https://wx4.sinaimg.cn/thumb150/4f3a0065ly1h3h2um1m4zj20u01k311s.jpg https://wx3.sinaimg.cn/thumb150/4f3a0065ly1h3h2umm7o3j21po0tw4a1.jpg,https://weibo.com/1329201253/LyUao3y0K?refer_flag=1001030103_,0,2,4
4783190122958348,2022-06-22 16:00,越减越肥的加菲猫,https://weibo.com/1040021535?refer_flag=1001030103_,#阿里女员工案被告张某将上诉#呵呵 ​,iPad mini,,,,https://weibo.com/1040021535/LyU9CcpBi?refer_flag=1001030103_,0,0,0
4783189959377216,2022-06-22 16:00,-想不起来就算了,https://weibo.com/1988102885?refer_flag=1001030103_,#阿里女员工案被告张某将上诉# 在这个话题里拉黑男人，以后婚恋少走弯路 ​,iPhone客户端,,,,https://weibo.com/1988102885/LyU9lDlrq?refer_flag=1001030103_,0,0,0
4783189892009834,2022-06-22 16:00,黑金美式,https://weibo.com/7324283222?refer_flag=1001030103_,#阿里女员工案被告张某将上诉#麻烦公布一下判决吧，@阿里女员工案张某妻子 ，看看是不是像法院说的事实清楚，证据确实、充分。不然，我们围观群众都不知道谁占理？ ​,iPhone客户端,,,,https://weibo.com/7324283222/LyU9f8qQG?refer_flag=1001030103_,0,3,5
4783188876201100,2022-06-22 15:55,消费大嘴巴,https://weibo.com/7628575891?refer_flag=1001030103_,【#阿里女员工案被告张某被判1年半# 】#阿里女员工案被告张某将上诉# 2022年6月22日，济南市槐荫区人民法院依法对被告人张国强制猥亵案一审公开宣判，以强制猥亵罪判处被告人张国有期徒刑一年六个月↓#阿里女员工案当事女子称很委屈#  O“阿里女员工遭强制猥亵案”宣判：张国一审判刑一年半 ​,微博 weibo.com,,,,https://weibo.com/7628575891/LyU7Bq1bK?refer_flag=1001030103_,0,0,13
4783188675140740,2022-06-22 15:55,银河办事处排队不等位,https://weibo.com/5443562813?refer_flag=1001030103_,#阿里女员工案被告张某将上诉#法院都判了一年半一帮人还跳脚呢，不是相信国家相信党嘛，法院判了就证明这个男人确实犯罪了啊，在这里质疑的人是抱着什么目的呢质疑我们的司法 ​,微博搜索,,,,https://weibo.com/5443562813/LyU7hlzla?refer_flag=1001030103_,0,0,1
4783188565557981,2022-06-22 15:54,中访网财观,https://weibo.com/7647895119?refer_flag=1001030103_,【#阿里女员工案被告张某将上诉# 当事女子周某：很委屈难过】6月22日，济南市槐荫区人民法院依法对张国强制猥亵案一审宣判，以强制猥亵罪判处张国有期徒刑一年六个月。22日上午，当事女士周某表示，刚从新闻上看到判决结果，“不知道怎么形容自己现在的感受，这封判决书，我等了太久太久……很委屈，很难过，但没有人与我共情”。与此同时，被告人张某妻子纪女士表示，不服该判决，将上诉。O网页链接 #阿里女员工案被告张某被判1年半##张国强制猥亵案一审宣判# L封面新闻的微博视频 收起d,微博视频号,,,,https://weibo.com/7647895119/LyU76njSR?refer_flag=1001030103_,0,0,0
4783188188073141,2022-06-22 15:53,北京商报,https://weibo.com/1988645095?refer_flag=1001030103_,【“阿里女员工遭强制猥亵案”宣判：#阿里女员工案被告张某被判1年半#】2022年6月22日，济南市槐荫区人民法院依法对被告人#张国强制猥亵案一审宣判#，以强制猥亵罪判处被告人张国有期徒刑一年六个月。法院经审理查明，2021年7月27日晚，张国在参与宴请时与被害人周某初次相识，趁周某醉酒之机，在餐厅前台附近及包间内对周某实施猥亵行为。次日7时许，张国到周某所住酒店房间内又对周某实施猥亵行为。法院认为，被告人张国违背妇女意志，趁被害人醉酒之机猥亵被害人，其行为构成强制猥亵罪。公诉机关指控张国犯强制猥亵罪的事实清楚，证据确实、充分，指控罪名成立。张国无认罪、悔罪表现，应依法惩处。据此，法院遂作出上述判决。#阿里女员工案被告张某将上诉# O“阿里女员工遭强制猥亵案”宣判：张国一审判刑一年半 收起d,微博 weibo.com,,,,https://weibo.com/1988645095/LyU6uxSbX?refer_flag=1001030103_,0,1,1
4783187740592657,2022-06-22 15:51,香蕉没毛病,https://weibo.com/2039250863?refer_flag=1001030103_,#阿里女员工案被告张某将上诉# 这哥们儿太冤了！简直是比窦娥还冤！大家看看，这名阿里女为打开市场请一家商场的项目主管吃饭，餐桌上开怀畅饮外加投怀送抱，还趴在这男主管腿上浓情蜜意，深夜还打电话让这个男主管去她的房间探望，都有电话记录可查，男主管克制住了自己的冲动没有去。第二天早上，这个女员工又发vx让这个男主管去她的房间，后来的事情大家都知道了，男主管去了，女员工状告这个男主管趁她醉酒猥亵！尽管男主管的妻子不断喊冤，但最终这个男主管还是被判了一年半徒刑，我觉得这哥们儿肯定会上诉！要不然这以后愿意不愿意，全凭女人一张嘴了呗！（就事儿论事，没有贬低女性的意思哦！） 收起d,香蕉说事超话,,,https://wx1.sinaimg.cn/orj360/798c7fafgy1h3h2mi1pwhj20j80oh41o.jpg,https://weibo.com/2039250863/LyU5M2uaZ?refer_flag=1001030103_,2,4,11
4783187442797041,2022-06-22 15:50,徐青勇,https://weibo.com/2488623404?refer_flag=1001030103_,【#阿里女员工案被告张某将上诉# 当事女子周某：很委屈难过】#阿里女员工案当事女子称很委屈# 6月22日，济南市槐荫区人民法院依法对张国强制猥亵案一审宣判，以强制猥亵罪判处张国有期徒刑一年六个月。22日上午，当事女士周某表示，刚从新闻上看到判决结果，“不知道怎么形容自己现在的感受，这封判决书，我等了太久太久……很委屈，很难过，但没有人与我共情”。与此同时，被告人张某妻子纪女士表示，不服该判决，将上诉。O网页链接 #阿里女员工案被告张某被判1年半##张国强制猥亵案一审宣判# 相关视频：L封面新闻的微博视频 收起d,微博视频号,,,,https://weibo.com/2488623404/LyU5ibJDz?refer_flag=1001030103_,0,0,0
4783186620451156,2022-06-22 15:47,华商网,https://weibo.com/1644855075?refer_flag=1001030103_,【#阿里女员工案被告张某将上诉# 当事女子周某：很委屈难过】#阿里女员工案当事女子称很委屈# 6月22日，济南市槐荫区人民法院依法对张国强制猥亵案一审宣判，以强制猥亵罪判处张国有期徒刑一年六个月。22日上午，当事女士周某表示，刚从新闻上看到判决结果，“不知道怎么形容自己现在的感受，这封判决书，我等了太久太久……很委屈，很难过，但没有人与我共情”。与此同时，被告人张某妻子纪女士表示，不服该判决，将上诉。L封面新闻的微博视频 收起d,微博视频号,,,,https://weibo.com/1644855075/LyU3Y1TmI?refer_flag=1001030103_,0,1,4
4783186594499688,2022-06-22 15:46,Wang屁达不溜,https://weibo.com/5595718677?refer_flag=1001030103_,#阿里女员工案被告张某将上诉#证据确凿，凿在哪呢？ ​,HUAWEI Mate 20,,,,https://weibo.com/5595718677/LyU3ViSzC?refer_flag=1001030103_,0,0,0
4783186355423858,2022-06-22 15:45,早安哥ssr,https://weibo.com/7465429677?refer_flag=1001030103_,#阿里女员工案被告张某将上诉#说明以后有人让你去她的房间，你得准备一个摄像头，保留证据，利好91 ​,iPhone客户端,,,,https://weibo.com/7465429677/LyU3xmKZA?refer_flag=1001030103_,0,1,2
4783185484056840,2022-06-22 15:42,地下室就是用来放垃圾的吖,https://weibo.com/5618279681?refer_flag=1001030103_,#阿里女员工案被告张某将上诉#就不认罪就关到你认罪为止呗？是不是这样判的嗷？这法官也太好当了吧，有点中世纪随便找个女的说她是女巫绑起来烧死的味道了 ​,Android,,,,https://weibo.com/5618279681/LyU28h1mU?refer_flag=1001030103_,0,0,7
4783185307373394,2022-06-22 15:41,赛米老狮,https://weibo.com/7511244709?refer_flag=1001030103_,#阿里女员工案被告张某将上诉#男人没事别出去瞎吃饭，吃饭了别瞎喝酒，喝完酒别瞎碰女人，趁着清醒赶紧回家别TM瞎逛，一撒欢了，全是祸…… ​,HUAWEI P40 Pro 5G,,,https://wx1.sinaimg.cn/orj360/008ckpSdly1h3h29fk2baj30qo174dq9.jpg,https://weibo.com/7511244709/LyU1QuW9I?refer_flag=1001030103_,0,0,2
4783185274343577,2022-06-22 15:41,寒珠,https://weibo.com/1306014463?refer_flag=1001030103_,基本上，只要女性公开曝光告性侵事件，就是看公众心证，根据自己在现实经历的事情，去选择相信谁？女性和男性看法肯定不一样。还是那句话“苍蝇不叮无缝蛋”…… 这种规训女人听了几千年。“君子不立危墙之下”……男人也该听听了。有没有被诬告冤枉的男人？肯定是有的，但是这个几率非常低，这个是有数据支持的。古代有一历法，叫“奸出妇人口”，意思是如果有女人把男人告上公堂，那么这个男人立刻被官府打死，不会去问，因为那个时候女人告奸夫是付出接近于生命的名誉代价。现在名誉代价虽然降低，但女方出来曝光控告无异于滚钉板，自损一千伤敌八百，自己也背负着舆论审视“被某某强X”的终身阴影。也奉劝下男人为了避免被诬告，君子不立危墙之下。不要和女人随便发生关系，不要白占便宜，不要碰醉酒女，发生了要么负责，要么自己摆平，要么坐牢。这个年头，男人也要洁身自好。不要占用公共舆论空间了。#阿里女员工案被告张某将上诉# 收起d,,,,,https://weibo.com/1306014463/LyU1NidXH?refer_flag=1001030103_,4,6,47
4783185211429129,2022-06-22 15:41,TV马上出发,https://weibo.com/1833552220?refer_flag=1001030103_,#阿里女员工案被告张某将上诉##阿里女员工案当事女子称很委屈# 6月22日，济南市槐荫区人民法院依法对张国强制猥亵案一审宣判，以强制猥亵罪判处张国有期徒刑一年六个月。22日上午，当事女士周某表示，刚从新闻上看到判决结果，“不知道怎么形容自己现在的感受，这封判决书，我等了太久太久……很委屈，很难过，但没有人与我共情”。与此同时，被告人张某妻子纪女士表示，不服该判决，将上诉。L封面新闻的微博视频 收起d,微博视频号,,,,https://weibo.com/1833552220/LyU1H5ZMt?refer_flag=1001030103_,0,0,0
4783185127278236,2022-06-22 15:41,永不消逝__,https://weibo.com/7598567178?refer_flag=1001030103_,#阿里女员工案被告张某将上诉#已经感觉到越来越严重的男女之间的矛盾了……估计以后还会有很多，女性越来越有话语权。 ​,,,,,https://weibo.com/7598567178/LyU1yuxoU?refer_flag=1001030103_,0,0,0
4783184753987941,2022-06-22 15:39,你我他三个人,https://weibo.com/6002183730?refer_flag=1001030103_,#阿里女员工案被告张某将上诉#法院还是公布一下所谓猥亵证据确凿是什么？从最近这一年网络上公布出来的证据看，这明明是一男一女在约炮，怎么会是猥亵呢？ ​,Android,,,,https://weibo.com/6002183730/LyU0XgJrD?refer_flag=1001030103_,0,2,3
4783184628155750,2022-06-22 15:39,嗷呜嗷呜咕噜噜,https://weibo.com/3592118857?refer_flag=1001030103_,#阿里女员工案被告张某将上诉#感觉好多人不太清楚这件事……简单的说【女方告的上司，进去的是供应商。】女方一开始告的是上司（前提是女的勾引过上司）上司四次进出她房间是送她回去。她说自己醉了，但是又打电话给同事，含糊说了一堆，同事不放心又打给了送她的上司，拜托上司上去看一下。上司一来，于是一来二去的，上司也上火了，买了套，但是还没到，他就走了。后来是下雨了，他伞落在那里又去拿了。女的又打电话给同事，同事又拜托了上司。有了前车之鉴，后来上司还跟同事开着视频去“确认”女方有没有事的。（这里我记得上司老婆有发过，具体不记得了，大概就是这个意思。女方说自己醉了，但是感觉清醒的很）第二天，上司去酒店前台把那天买的没拆封的套套扔了。上司的事就结束了。女方第二天叫了供应商，供应商带着套去了，两人待了几个小时。事后女方把供应商带来的套污蔑上司留的，自己的内裤也污蔑是上司拿的。故意隐瞒了供应商这一段。警方调查了酒店监控发现有供应商这么一段。她没法隐瞒了，就反告了供应商猥亵。供应商认为两人都是你情我愿的事，生气，所以不认。最可怜的？应该是女方老公才是 收起d,iPhone客户端,,,,https://weibo.com/3592118857/LyU0KydGm?refer_flag=1001030103_,1,3,16
4783184514911619,2022-06-22 15:38,小乔DAYTOY1005,https://weibo.com/1110253753?refer_flag=1001030103_,#阿里女员工案被告张某将上诉#笑了 告了同事王 客户（供应商？）张进去了 周🐮 ​,iPhone客户端,,,,https://weibo.com/1110253753/LyU0zkBJF?refer_flag=1001030103_,1,0,0
4783184421585458,2022-06-22 15:38,歌在弦上,https://weibo.com/2904500985?refer_flag=1001030103_,#阿里女员工案被告张某将上诉#上吧，如果输了，还能多判点嘛？ ​,iPhone客户端,,,,https://weibo.com/2904500985/LyU0q6ErU?refer_flag=1001030103_,0,0,1
4783183872131390,2022-06-22 15:36,唐家霸王枪cn,https://weibo.com/5841698061?refer_flag=1001030103_,#阿里女员工案被告张某将上诉#@唐家霸王枪cn：微博小仙女寄生工具男吃香喝辣😋，国男996拿命换钱戴绿帽最后，含冤入狱一命呜呼还被吃绝户 ​,iPad air,,,,https://weibo.com/5841698061/LyTZx8Wtg?refer_flag=1001030103_,0,0,6
4783183566211123,2022-06-22 15:34,遛弯也算运动,https://weibo.com/7313070841?refer_flag=1001030103_,#阿里女员工案被告张某将上诉#这男的不冤，他肯定占了便宜了，要不不会这么判。占了便宜还不判刑，想得美 ​,nova7SE 5G你在焦点在,,,,https://weibo.com/7313070841/LyTZ2q3Np?refer_flag=1001030103_,0,4,7
4783183541309082,2022-06-22 15:34,内江东兴公安,https://weibo.com/3547895232?refer_flag=1001030103_,//@内江高新公安://@中国警方在线:张国当庭提出上诉。#张国强制猥亵案一审宣判##阿里女员工案被告张某将上诉#,新版微博 weibo.com,,,https://wx1.sinaimg.cn/orj360/002xAdBtly1h3gsxj5yq7j60jf0d5q4o02.jpg,https://weibo.com/3547895232/LyTZ05uye?refer_flag=1001030103_,0,0,0
4783183398961915,2022-06-22 15:34,起名有点难难难,https://weibo.com/5543226963?refer_flag=1001030103_,#阿里女员工案被告张某将上诉#这标题棒啊，还以为是女员工被判刑了呢。 ​,OPPO Find X3 Pro,,,,https://weibo.com/5543226963/LyTYLBBp1?refer_flag=1001030103_,0,2,2
4783182921337442,2022-06-22 15:32,南风在北京,https://weibo.com/1403078180?refer_flag=1001030103_,#阿里女员工案被告张某将上诉#上诉是权利，当然支持！但是反过来一想，代价呢？对于普通人来说确实很难，别人和你耗着，给你耍手腕，是他们的工作，还能拿工资，但你耗得起吗？明哲保身也许是一种无奈的选择，半年之后重新开始吧！ ​,iPhone 6s Plus,,,https://wx4.sinaimg.cn/orj360/53a14624ly1h3h0ww0396j20yi1pc7wh.jpg,https://weibo.com/1403078180/LyTY05BVE?refer_flag=1001030103_,2,6,31
4783182576091177,2022-06-22 15:30,抱不住太阳的灬深海,https://weibo.com/5610698975?refer_flag=1001030103_,#阿里女员工案被告张某将上诉#检察院想了想，那总不能冤假错案吧，反正已经坐了300天，你承认猥亵，大家觉得你态度好，就判你300天，你刚好也坐完了，就两清了，对不对？结果你还不认？那你多坐半年吧！一介草民哪有法官大人乌纱帽重要？！ ​,微博搜索,,,,https://weibo.com/5610698975/LyTXrpyAN?refer_flag=1001030103_,0,0,0
4783181905530258,2022-06-22 15:28,湖上轻玉柳,https://weibo.com/7685181530?refer_flag=1001030103_,#阿里女员工案被告张某将上诉# 刚看了看张某家属的最新更新，果然，还是老调调: 司法不公，法院枉法判决。 ​,,,,,https://weibo.com/7685181530/LyTWmncFI?refer_flag=1001030103_,0,4,8
4783181745623819,2022-06-22 15:27,豪帅___,https://weibo.com/6209635049?refer_flag=1001030103_,#阿里女员工案被告张某将上诉#男的猥亵坐牢，女的造谣诽谤也坐牢，狗男女各打五十大板，挺好。 ​,iPhone客户端,,,,https://weibo.com/6209635049/LyTW6nB0L?refer_flag=1001030103_,0,0,1
4783181360794144,2022-06-22 15:26,指尖滨州,https://weibo.com/2838439347?refer_flag=1001030103_,#阿里女员工案被告张国妻子发声##张国当庭提出上诉#6月22日，山东济南槐荫区法院对被告人张国强制猥亵案一审宣判，以强制猥亵罪判处张国有期徒刑一年六个月。澎湃新闻从张国妻子和参与庭审人士处获悉，张国当庭提出上诉。#张国强制猥亵案一审宣判##阿里女员工案被告张某将上诉#@澎湃新闻 L澎湃新闻的微博视频 收起d,指尖滨州Android,,,,https://weibo.com/2838439347/LyTVu3kAM?refer_flag=1001030103_,0,0,0
4783181289751850,2022-06-22 15:25,车市观察V,https://weibo.com/1233914290?refer_flag=1001030103_,#阿里女员工案被告张某将上诉#清醒，知趣，明得失，知进退，人生之常态。 ​,,,,,https://weibo.com/1233914290/LyTVmEUTU?refer_flag=1001030103_,0,0,6
4783181226314241,2022-06-22 15:25,美丽开远,https://weibo.com/1797237782?refer_flag=1001030103_,【#阿里女员工案被告张某将上诉# 当事女子周某：很委屈难过】6月22日，济南市槐荫区人民法院依法对张国强制猥亵案一审宣判，以强制猥亵罪判处张国有期徒刑一年六个月。22日上午，当事女士周某表示，刚从新闻上看到判决结果，“不知道怎么形容自己现在的感受，这封判决书，我等了太久太久……很委屈，很难过，但没有人与我共情”。与此同时，被告人张某妻子纪女士表示，不服该判决，将上诉。@封面新闻 L封面新闻的微博视频 收起d,微博视频号,,,,https://weibo.com/1797237782/LyTVgquCB?refer_flag=1001030103_,0,0,0
4783181033115612,2022-06-22 15:24,刺猬_201507,https://weibo.com/5644021433?refer_flag=1001030103_,#阿里女员工案被告张某将上诉#这个曾经轰动一时又不断反转最后一地鸡毛的案子一审结果终于出来了，涉案人张某被判刑一年半。L封面新闻的微博视频 ​,微博视频号,,,,https://weibo.com/5644021433/LyTUXd4vO?refer_flag=1001030103_,0,0,1
4783181008471011,2022-06-22 15:24,郴州中院,https://weibo.com/3776183674?refer_flag=1001030103_,#阿里# 【#阿里女员工案被告张某将上诉# 当事女子周某：很委屈难过】#阿里女员工案当事女子称很委屈# 6月22日，济南市槐荫区人民法院依法对张国强制猥亵案一审宣判，以强制猥亵罪判处张国有期徒刑一年六个月。22日上午，当事女士周某表示，刚从新闻上看到判决结果，“不知道怎么形容自己现在的感受，这封判决书，我等了太久太久……很委屈，很难过，但没有人与我共情”。与此同时，被告人张某妻子纪女士表示，不服该判决，将上诉。O网页链接 #阿里女员工案被告张某被判1年半##张国强制猥亵案一审宣判# 相关视频：L封面新闻的微博视频 收起d,微博视频号,,,,https://weibo.com/3776183674/LyTUUzxHd?refer_flag=1001030103_,0,0,0
4783181003490580,2022-06-22 15:24,法治网,https://weibo.com/2087875965?refer_flag=1001030103_,#阿里女员工案被告张国妻子发声##张国当庭提出上诉#6月22日，山东济南槐荫区法院对被告人张国强制猥亵案一审宣判，以强制猥亵罪判处张国有期徒刑一年六个月。澎湃新闻从张国妻子和参与庭审人士处获悉，张国当庭提出上诉。#张国强制猥亵案一审宣判##阿里女员工案被告张某将上诉#@澎湃新闻 L澎湃新闻的微博视频 收起d,微博视频号,,,,https://weibo.com/2087875965/LyTUUeE3G?refer_flag=1001030103_,0,0,1
4783180996149276,2022-06-22 15:24,北京人应该知道的北京事,https://weibo.com/1876138275?refer_flag=1001030103_,【#阿里女员工案被告张某将上诉# 当事女子周某：很委屈难过】#阿里女员工案当事女子称很委屈# 6月22日，济南市槐荫区人民法院依法对张国强制猥亵案一审宣判，以强制猥亵罪判处张国有期徒刑一年六个月。22日上午，当事女士周某表示，刚从新闻上看到判决结果，“不知道怎么形容自己现在的感受，这封判决书，我等了太久太久……很委屈，很难过，但没有人与我共情”。与此同时，被告人张某妻子纪女士表示，不服该判决，将上诉。O网页链接 #阿里女员工案被告张某被判1年半##张国强制猥亵案一审宣判# 相关视频：L封面新闻的微博视频 收起d,微博视频号,,,,https://weibo.com/1876138275/LyTUTpNHS?refer_flag=1001030103_,0,11,70
4783180961286227,2022-06-22 15:24,呵呵呵的_26126,https://weibo.com/5715066951?refer_flag=1001030103_,#阿里女员工案被告张某将上诉#湘潭刀妹高速砍人十几刀，被判四个月。张某被主动叫过去关系都没发生被判一年六个月，你说法治我都觉得有些好笑。 ​,Redmi K40游戏版,,,https://wx3.sinaimg.cn/orj360/006eLPZdly1h3h1usm91sj30h40b4q40.jpg,https://weibo.com/5715066951/LyTUQ5oBB?refer_flag=1001030103_,1,2,16
4783180945034774,2022-06-22 15:24,铃杀殿sama,https://weibo.com/1134143510?refer_flag=1001030103_,#阿里女员工案被告张某将上诉#共情你m，不是哪个女人都跟你共情！喝酒发情给两个男人打电话？也只有你老公跟你共情 ​,iPhone客户端,,,,https://weibo.com/1134143510/LyTUOl7M2?refer_flag=1001030103_,1,2,8
4783180513542376,2022-06-22 15:22,寒冰哑语,https://weibo.com/7751593392?refer_flag=1001030103_,#阿里女员工案被告张某将上诉#明白了，此案判决给广大女网友指出了一条发财致富的捷径。可以自己去酒店开一个房，然后叫男性来酒店房间，如果男性没有拿白纸黑字的上床合同而和女性做了不该做的事，那就坐牢和给钱二选一。 ​,iPhone客户端,,,,https://weibo.com/7751593392/LyTU7eRx6?refer_flag=1001030103_,1,0,0
4783179946790143,2022-06-22 15:20,嫚乙,https://weibo.com/3194746404?refer_flag=1001030103_,#阿里女员工案被告张某将上诉# ​,微博搜索,,,,https://weibo.com/3194746404/LyTTcsuqr?refer_flag=1001030103_,0,0,0
4783179904584869,2022-06-22 15:20,平安北川,https://weibo.com/5204135148?refer_flag=1001030103_,//@中国警方在线:张国当庭提出上诉。#张国强制猥亵案一审宣判##阿里女员工案被告张某将上诉#,HUAWEI Mate 20,,,https://wx1.sinaimg.cn/orj360/002xAdBtly1h3gsxj5yq7j60jf0d5q4o02.jpg,https://weibo.com/5204135148/LyTT8jeJv?refer_flag=1001030103_,0,8,4
4783179502717825,2022-06-22 15:18,896汽车调频,https://weibo.com/2781027274?refer_flag=1001030103_,【#阿里女员工案被告张某将上诉# 当事女子周某：很委屈难过】#阿里女员工案当事女子称很委屈# 6月22日，济南市槐荫区人民法院依法对张国强制猥亵案一审宣判，以强制猥亵罪判处张国有期徒刑一年六个月。22日上午，当事女士周某表示，刚从新闻上看到判决结果，“不知道怎么形容自己现在的感受，这封判决书，我等了太久太久……很委屈，很难过，但没有人与我共情”。与此同时，被告人张某妻子纪女士表示，不服该判决，将上诉。L封面新闻的微博视频 收起d,iPhone客户端,,,,https://weibo.com/2781027274/LyTSubp1T?refer_flag=1001030103_,0,0,1
